zip,lat,lng,city,state_id,state_name,population
1949,42.6043,-71.01641,Middleton,MA,Massachusetts,9726
1950,42.81237,-70.88785,Newburyport,MA,Massachusetts,18282
1951,42.77742,-70.85022,Newbury,MA,Massachusetts,2816
1952,42.84655,-70.86163,Salisbury,MA,Massachusetts,9152
1960,42.53374,-70.97222,Peabody,MA,Massachusetts,54051
1965,42.56294,-70.82996,Prides Crossing,MA,Massachusetts,903
1966,42.65432,-70.62227,Rockport,MA,Massachusetts,7014
1969,42.72235,-70.88832,Rowley,MA,Massachusetts,6135
1970,42.51298,-70.90266,Salem,MA,Massachusetts,44372
1982,42.62669,-70.85789,South Hamilton,MA,Massachusetts,7641
1983,42.63728,-70.94251,Topsfield,MA,Massachusetts,6530
1984,42.60078,-70.8826,Wenham,MA,Massachusetts,5006
1985,42.7939,-70.96906,West Newbury,MA,Massachusetts,4500
2019,42.0777,-71.47407,Bellingham,MA,Massachusetts,16934
2021,42.17504,-71.12645,Canton,MA,Massachusetts,24122
2025,42.23603,-70.81906,Cohasset,MA,Massachusetts,8295
2026,42.24665,-71.1777,Dedham,MA,Massachusetts,25308
2030,42.2366,-71.28421,Dover,MA,Massachusetts,5894
2032,42.15489,-71.2155,East Walpole,MA,Massachusetts,4878
2035,42.06266,-71.24613,Foxboro,MA,Massachusetts,18431
2038,42.08622,-71.41126,Franklin,MA,Massachusetts,33057
2043,42.21678,-70.88494,Hingham,MA,Massachusetts,24061
2045,42.28437,-70.88266,Hull,MA,Massachusetts,10120
2047,42.14582,-70.69603,Humarock,MA,Massachusetts,187
2048,42.01626,-71.21868,Mansfield,MA,Massachusetts,23768
2050,42.11443,-70.71487,Marshfield,MA,Massachusetts,25841
2052,42.1848,-71.30501,Medfield,MA,Massachusetts,12775
2053,42.15352,-71.42906,Medway,MA,Massachusetts,13610
2054,42.1693,-71.36261,Millis,MA,Massachusetts,8481
2056,42.11632,-71.32952,Norfolk,MA,Massachusetts,11531
2061,42.16075,-70.81772,Norwell,MA,Massachusetts,11258
2062,42.18563,-71.19464,Norwood,MA,Massachusetts,31256
2066,42.20129,-70.76155,Scituate,MA,Massachusetts,18781
2067,42.10778,-71.18183,Sharon,MA,Massachusetts,18477
2071,42.10392,-71.27002,South Walpole,MA,Massachusetts,1248
2072,42.1192,-71.10189,Stoughton,MA,Massachusetts,29028
2081,42.14689,-71.25916,Walpole,MA,Massachusetts,20287
2090,42.22024,-71.21057,Westwood,MA,Massachusetts,16066
2093,42.05129,-71.35522,Wrentham,MA,Massachusetts,12077
2108,42.35657,-71.06516,Boston,MA,Massachusetts,4225
2109,42.36498,-71.05277,Boston,MA,Massachusetts,3627
2110,42.35797,-71.05189,Boston,MA,Massachusetts,2307
2111,42.35067,-71.06054,Boston,MA,Massachusetts,7841
2113,42.36526,-71.05524,Boston,MA,Massachusetts,6726
2114,42.36337,-71.06686,Boston,MA,Massachusetts,13401
2115,42.34046,-71.09481,Boston,MA,Massachusetts,28559
2116,42.35105,-71.07638,Boston,MA,Massachusetts,22587
2118,42.33806,-71.07057,Boston,MA,Massachusetts,27718
2119,42.32405,-71.08522,Roxbury,MA,Massachusetts,28307
2120,42.33212,-71.09654,Roxbury Crossing,MA,Massachusetts,15082
2121,42.3057,-71.08693,Dorchester,MA,Massachusetts,29888
2122,42.29427,-71.05185,Dorchester,MA,Massachusetts,23747
2124,42.28583,-71.07114,Dorchester Center,MA,Massachusetts,56070
2125,42.31578,-71.0562,Dorchester,MA,Massachusetts,32614
2126,42.27588,-71.0918,Mattapan,MA,Massachusetts,25572
2127,42.33455,-71.03875,South Boston,MA,Massachusetts,35266
2128,42.37324,-71.01616,East Boston,MA,Massachusetts,45501
2129,42.37975,-71.06167,Charlestown,MA,Massachusetts,20411
2130,42.30823,-71.11515,Jamaica Plain,MA,Massachusetts,41112
2131,42.28392,-71.12468,Roslindale,MA,Massachusetts,32609
2132,42.27931,-71.16072,West Roxbury,MA,Massachusetts,26437
2133,42.35838,-71.06383,Boston,MA,Massachusetts,0
2134,42.35855,-71.12931,Allston,MA,Massachusetts,18437
2135,42.34989,-71.15417,Brighton,MA,Massachusetts,45024
2136,42.25505,-71.12662,Hyde Park,MA,Massachusetts,40947
2138,42.37997,-71.13446,Cambridge,MA,Massachusetts,39370
2139,42.36224,-71.10253,Cambridge,MA,Massachusetts,39707
2140,42.39332,-71.13342,Cambridge,MA,Massachusetts,20060
2141,42.37041,-71.08218,Cambridge,MA,Massachusetts,13953
2142,42.36295,-71.08189,Cambridge,MA,Massachusetts,4172
2143,42.38142,-71.09677,Somerville,MA,Massachusetts,25264
2144,42.40088,-71.122,Somerville,MA,Massachusetts,25367
2145,42.39206,-71.0895,Somerville,MA,Massachusetts,27359
2148,42.43048,-71.05762,Malden,MA,Massachusetts,65386
2149,42.40643,-71.05446,Everett,MA,Massachusetts,48584
2150,42.39587,-71.03251,Chelsea,MA,Massachusetts,40009
2151,42.41887,-71.004,Revere,MA,Massachusetts,60736
2152,42.37724,-70.98115,Winthrop,MA,Massachusetts,19088
2155,42.42324,-71.10878,Medford,MA,Massachusetts,62996
2163,42.36717,-71.12509,Boston,MA,Massachusetts,2198
2169,42.23971,-71.01802,Quincy,MA,Massachusetts,60459
2170,42.26644,-71.01621,Quincy,MA,Massachusetts,20130
2171,42.28709,-71.02604,Quincy,MA,Massachusetts,19923
2176,42.45561,-71.05901,Melrose,MA,Massachusetts,29401
2180,42.47396,-71.09705,Stoneham,MA,Massachusetts,23077
2184,42.20386,-71.0022,Braintree,MA,Massachusetts,38712
2186,42.23854,-71.08464,Milton,MA,Massachusetts,28414
2188,42.20724,-70.95764,Weymouth,MA,Massachusetts,16169
2189,42.2111,-70.93135,East Weymouth,MA,Massachusetts,15265
2190,42.16625,-70.95253,South Weymouth,MA,Massachusetts,17927
2191,42.24434,-70.94378,North Weymouth,MA,Massachusetts,7856
2199,42.34748,-71.08199,Boston,MA,Massachusetts,1232
2203,42.36144,-71.05945,Boston,MA,Massachusetts,0
2205,42.34935,-71.05564,Boston,MA,Massachusetts,0
2210,42.34815,-71.03942,Boston,MA,Massachusetts,4830
2215,42.34741,-71.10276,Boston,MA,Massachusetts,25856
2301,42.07791,-71.04223,Brockton,MA,Massachusetts,68571
2302,42.08792,-70.99864,Brockton,MA,Massachusetts,35645
2322,42.12666,-71.04922,Avon,MA,Massachusetts,4740
2324,41.97272,-70.97498,Bridgewater,MA,Massachusetts,25245
2325,41.98875,-70.96449,Bridgewater,MA,Massachusetts,3082
2330,41.87388,-70.7563,Carver,MA,Massachusetts,11641
2332,42.04651,-70.71388,Duxbury,MA,Massachusetts,16004
2333,42.03521,-70.94235,East Bridgewater,MA,Massachusetts,14403
2338,41.99138,-70.86326,Halifax,MA,Massachusetts,7737
2339,42.12241,-70.85665,Hanover,MA,Massachusetts,14742
2341,42.05604,-70.87251,Hanson,MA,Massachusetts,10419
2343,42.14733,-71.00484,Holbrook,MA,Massachusetts,11309
2346,41.88034,-70.87446,Middleboro,MA,Massachusetts,24219
2347,41.83101,-70.9594,Lakeville,MA,Massachusetts,11514
2350,42.02043,-70.84562,Monponsett,MA,Massachusetts,182
2351,42.11805,-70.95905,Abington,MA,Massachusetts,16974
2356,42.05519,-71.12071,North Easton,MA,Massachusetts,11943
2357,42.06224,-71.07751,North Easton,MA,Massachusetts,1582
2359,42.06547,-70.8014,Pembroke,MA,Massachusetts,18329
2360,41.87817,-70.63089,Plymouth,MA,Massachusetts,60793
2364,41.98616,-70.74823,Kingston,MA,Massachusetts,13618
2366,41.84868,-70.6613,South Carver,MA,Massachusetts,194
2367,41.96345,-70.80975,Plympton,MA,Massachusetts,2934
2368,42.17506,-71.05011,Randolph,MA,Massachusetts,34696
2370,42.1295,-70.91002,Rockland,MA,Massachusetts,17774
2375,42.01954,-71.10381,South Easton,MA,Massachusetts,11437
2379,42.02139,-71.0267,West Bridgewater,MA,Massachusetts,7622
2382,42.08,-70.93993,Whitman,MA,Massachusetts,15116
2420,42.45821,-71.21762,Lexington,MA,Massachusetts,15451
2421,42.438,-71.23922,Lexington,MA,Massachusetts,18784
2445,42.32581,-71.13319,Brookline,MA,Massachusetts,21485
2446,42.3435,-71.12179,Brookline,MA,Massachusetts,31764
2451,42.39859,-71.2573,Waltham,MA,Massachusetts,17965
2452,42.39365,-71.2202,Waltham,MA,Massachusetts,16193
2453,42.36918,-71.24101,Waltham,MA,Massachusetts,30441
2457,42.29777,-71.26887,Babson Park,MA,Massachusetts,1848
2458,42.35294,-71.18763,Newton,MA,Massachusetts,12428
2459,42.31515,-71.19174,Newton Center,MA,Massachusetts,19081
2460,42.35206,-71.20835,Newtonville,MA,Massachusetts,9638
2461,42.31693,-71.20875,Newton Highlands,MA,Massachusetts,6899
2462,42.33102,-71.25599,Newton Lower Falls,MA,Massachusetts,1381
2464,42.31274,-71.21981,Newton Upper Falls,MA,Massachusetts,3595
2465,42.34969,-71.22646,West Newton,MA,Massachusetts,11574
2466,42.34541,-71.24759,Auburndale,MA,Massachusetts,9109
2467,42.31725,-71.16096,Chestnut Hill,MA,Massachusetts,23328
2468,42.32777,-71.23142,Waban,MA,Massachusetts,5305
2472,42.37,-71.17713,Watertown,MA,Massachusetts,35229
2474,42.42053,-71.15666,Arlington,MA,Massachusetts,28028
2476,42.41597,-71.17437,Arlington,MA,Massachusetts,18017
2478,42.39602,-71.17955,Belmont,MA,Massachusetts,27016
2481,42.31064,-71.27779,Wellesley Hills,MA,Massachusetts,16997
2482,42.29455,-71.29859,Wellesley,MA,Massachusetts,10520
2492,42.27615,-71.24387,Needham,MA,Massachusetts,20927
2493,42.35893,-71.30009,Weston,MA,Massachusetts,11806
2494,42.29959,-71.2317,Needham Heights,MA,Massachusetts,10881
2532,41.75111,-70.59713,Buzzards Bay,MA,Massachusetts,12715
2534,41.66626,-70.61628,Cataumet,MA,Massachusetts,1127
2535,41.34896,-70.74629,Chilmark,MA,Massachusetts,2151
2536,41.59706,-70.56677,East Falmouth,MA,Massachusetts,20261
2537,41.72882,-70.44317,East Sandwich,MA,Massachusetts,7124
2538,41.77872,-70.65077,East Wareham,MA,Massachusetts,4663
2539,41.37994,-70.53227,Edgartown,MA,Massachusetts,5084
2540,41.57128,-70.62807,Falmouth,MA,Massachusetts,8888
2542,41.70194,-70.54824,Buzzards Bay,MA,Massachusetts,847
2543,41.48731,-70.74525,Woods Hole,MA,Massachusetts,924
2553,41.71297,-70.62011,Monument Beach,MA,Massachusetts,30
2554,41.28555,-70.08043,Nantucket,MA,Massachusetts,13585
2556,41.63903,-70.62521,North Falmouth,MA,Massachusetts,2457
2557,41.44218,-70.56648,Oak Bluffs,MA,Massachusetts,1762
2558,41.74453,-70.65377,Onset,MA,Massachusetts,1779
2559,41.69237,-70.61374,Pocasset,MA,Massachusetts,3307
2561,41.76782,-70.53281,Sagamore,MA,Massachusetts,1025
2562,41.78753,-70.52746,Sagamore Beach,MA,Massachusetts,3204
2563,41.71995,-70.4818,Sandwich,MA,Massachusetts,9514
2564,41.26552,-69.98608,Siasconset,MA,Massachusetts,180
2568,41.44341,-70.61534,Vineyard Haven,MA,Massachusetts,8810
2571,41.76184,-70.70138,Wareham,MA,Massachusetts,10738
2575,41.39651,-70.65496,West Tisbury,MA,Massachusetts,2432
2576,41.77807,-70.76338,West Wareham,MA,Massachusetts,3985
2584,41.25753,-70.00522,Nantucket,MA,Massachusetts,30
2601,41.66,-70.29327,Hyannis,MA,Massachusetts,17175
2630,41.69674,-70.3052,Barnstable,MA,Massachusetts,1953
2631,41.74673,-70.06894,Brewster,MA,Massachusetts,10109
2632,41.66074,-70.34826,Centerville,MA,Massachusetts,12038
2633,41.68949,-69.97397,Chatham,MA,Massachusetts,4649
2635,41.62348,-70.44051,Cotuit,MA,Massachusetts,2902
2637,41.70493,-70.27245,Cummaquid,MA,Massachusetts,292
2638,41.73225,-70.19459,Dennis,MA,Massachusetts,3180
2639,41.66639,-70.13535,Dennis Port,MA,Massachusetts,3439
2641,41.75221,-70.15176,East Dennis,MA,Massachusetts,178
2642,41.83976,-69.97711,Eastham,MA,Massachusetts,5674
2643,41.75534,-69.94002,East Orleans,MA,Massachusetts,0
2644,41.68361,-70.51202,Forestdale,MA,Massachusetts,3713
2645,41.70352,-70.06215,Harwich,MA,Massachusetts,10845
2646,41.67103,-70.07144,Harwich Port,MA,Massachusetts,1801
2647,41.63127,-70.30909,Hyannis Port,MA,Massachusetts,166
2648,41.67237,-70.41545,Marstons Mills,MA,Massachusetts,7283
2649,41.61778,-70.49077,Mashpee,MA,Massachusetts,14996
2650,41.7036,-69.96589,North Chatham,MA,Massachusetts,764
2652,42.0428,-70.09276,North Truro,MA,Massachusetts,990
2653,41.76901,-69.9737,Orleans,MA,Massachusetts,6276
2655,41.62972,-70.39263,Osterville,MA,Massachusetts,3341
2657,42.06139,-70.19813,Provincetown,MA,Massachusetts,3582
2659,41.68258,-70.02234,South Chatham,MA,Massachusetts,1141
2660,41.70828,-70.15517,South Dennis,MA,Massachusetts,6480
2663,41.90576,-69.989,South Wellfleet,MA,Massachusetts,398
2664,41.67486,-70.19446,South Yarmouth,MA,Massachusetts,9010
2666,41.98817,-70.04603,Truro,MA,Massachusetts,585
2667,41.92937,-70.02074,Wellfleet,MA,Massachusetts,3907
2668,41.70713,-70.36246,West Barnstable,MA,Massachusetts,2604
2670,41.66,-70.17098,West Dennis,MA,Massachusetts,1373
2671,41.66938,-70.11087,West Harwich,MA,Massachusetts,870
2672,41.6357,-70.31878,West Hyannisport,MA,Massachusetts,153
2673,41.6557,-70.24447,West Yarmouth,MA,Massachusetts,9351
2675,41.70401,-70.22883,Yarmouth Port,MA,Massachusetts,7178
2702,41.78452,-71.06112,Assonet,MA,Massachusetts,4383
2703,41.93108,-71.29499,Attleboro,MA,Massachusetts,46126
2713,41.42818,-70.89102,Cuttyhunk,MA,Massachusetts,34
2715,41.81681,-71.15064,Dighton,MA,Massachusetts,3531
2717,41.75405,-70.98312,East Freetown,MA,Massachusetts,4782
2718,41.86902,-71.01128,East Taunton,MA,Massachusetts,6867
2719,41.63945,-70.87322,Fairhaven,MA,Massachusetts,15911
2720,41.73095,-71.10932,Fall River,MA,Massachusetts,31210
2721,41.67451,-71.14869,Fall River,MA,Massachusetts,26981
2723,41.69237,-71.1309,Fall River,MA,Massachusetts,16577
2724,41.68372,-71.17949,Fall River,MA,Massachusetts,18127
2725,41.71253,-71.18426,Somerset,MA,Massachusetts,2490
2726,41.76073,-71.14444,Somerset,MA,Massachusetts,15781
2738,41.7092,-70.76362,Marion,MA,Massachusetts,5378
2739,41.6687,-70.81705,Mattapoisett,MA,Massachusetts,6478
2740,41.63802,-70.93839,New Bedford,MA,Massachusetts,45990
2743,41.71323,-70.90054,Acushnet,MA,Massachusetts,10443
2744,41.60789,-70.91286,New Bedford,MA,Massachusetts,12614
2745,41.70284,-70.94695,New Bedford,MA,Massachusetts,24884
2746,41.66474,-70.945,New Bedford,MA,Massachusetts,16675
2747,41.6577,-71.01202,North Dartmouth,MA,Massachusetts,22872
2748,41.56096,-70.97963,South Dartmouth,MA,Massachusetts,11496
2760,41.97004,-71.33586,North Attleboro,MA,Massachusetts,28837
2762,42.01409,-71.33642,Plainville,MA,Massachusetts,9760
2763,41.96666,-71.30743,Attleboro Falls,MA,Massachusetts,1720
2764,41.8562,-71.16022,North Dighton,MA,Massachusetts,4472
2766,41.96402,-71.18418,Norton,MA,Massachusetts,19270
2767,41.93939,-71.05191,Raynham,MA,Massachusetts,15255
2769,41.84394,-71.24559,Rehoboth,MA,Massachusetts,12434
2770,41.75875,-70.84048,Rochester,MA,Massachusetts,5702
2771,41.83787,-71.31736,Seekonk,MA,Massachusetts,15339
2777,41.75699,-71.21208,Swansea,MA,Massachusetts,17020
2779,41.83492,-71.07543,Berkley,MA,Massachusetts,6724
2780,41.90743,-71.11939,Taunton,MA,Massachusetts,51911
2790,41.59967,-71.08266,Westport,MA,Massachusetts,16237
2791,41.52262,-71.08266,Westport Point,MA,Massachusetts,361
2802,41.95221,-71.4559,Albion,RI,Rhode Island,501
2804,41.43546,-71.77196,Ashaway,RI,Rhode Island,2456
2806,41.7443,-71.31453,Barrington,RI,Rhode Island,17201
2807,41.17762,-71.57854,Block Island,RI,Rhode Island,1007
2808,41.40606,-71.74802,Bradford,RI,Rhode Island,2432
2809,41.68266,-71.26938,Bristol,RI,Rhode Island,22305
2812,41.47625,-71.66094,Carolina,RI,Rhode Island,1043
2813,41.3971,-71.67003,Charlestown,RI,Rhode Island,8012
2814,41.89959,-71.69888,Chepachet,RI,Rhode Island,7638
2815,41.77723,-71.66177,Clayville,RI,Rhode Island,155
2816,41.69035,-71.61954,Coventry,RI,Rhode Island,32348
2817,41.6291,-71.66711,West Greenwich,RI,Rhode Island,6500
2818,41.64214,-71.49307,East Greenwich,RI,Rhode Island,19814
2822,41.56736,-71.63348,Exeter,RI,Rhode Island,6155
2823,41.73328,-71.54479,Fiskeville,RI,Rhode Island,25
2824,41.99934,-71.56322,Forestdale,RI,Rhode Island,140
2825,41.78212,-71.72596,Foster,RI,Rhode Island,5771
2826,41.98248,-71.64539,Glendale,RI,Rhode Island,589
2827,41.69792,-71.73847,Greene,RI,Rhode Island,2357
2828,41.87672,-71.56065,Greenville,RI,Rhode Island,7331
2829,41.89377,-71.59129,Harmony,RI,Rhode Island,152
2830,41.98016,-71.6484,Harrisville,RI,Rhode Island,6377
2831,41.74461,-71.58442,Hope,RI,Rhode Island,4201
2832,41.50469,-71.72807,Hope Valley,RI,Rhode Island,4901
2833,41.48117,-71.77787,Hopkinton,RI,Rhode Island,782
2835,41.51479,-71.37742,Jamestown,RI,Rhode Island,5531
2836,41.45145,-71.62027,Kenyon,RI,Rhode Island,95
2837,41.51524,-71.16455,Little Compton,RI,Rhode Island,3600
2838,41.96552,-71.47628,Manville,RI,Rhode Island,3645
2839,41.9433,-71.64581,Mapleville,RI,Rhode Island,1313
2840,41.47838,-71.31993,Newport,RI,Rhode Island,23460
2841,41.51261,-71.32522,Newport,RI,Rhode Island,1862
2842,41.51739,-71.27667,Middletown,RI,Rhode Island,16983
2852,41.58809,-71.46094,North Kingstown,RI,Rhode Island,22979
2857,41.82705,-71.63083,North Scituate,RI,Rhode Island,7992
2858,41.96354,-71.64893,Oakland,RI,Rhode Island,622
2859,41.9665,-71.7464,Pascoag,RI,Rhode Island,7401
2860,41.87036,-71.38855,Pawtucket,RI,Rhode Island,48092
2861,41.87863,-71.35228,Pawtucket,RI,Rhode Island,27128
2863,41.89005,-71.39336,Central Falls,RI,Rhode Island,22192
2864,41.97025,-71.41978,Cumberland,RI,Rhode Island,36053
2865,41.91251,-71.44822,Lincoln,RI,Rhode Island,18269
2871,41.58384,-71.2564,Portsmouth,RI,Rhode Island,17674
2872,41.61718,-71.32886,Prudence Island,RI,Rhode Island,128
2873,41.5257,-71.77734,Rockville,RI,Rhode Island,72
2874,41.51543,-71.46985,Saunderstown,RI,Rhode Island,6615
2875,41.46052,-71.63848,Shannock,RI,Rhode Island,305
2876,41.99801,-71.58301,Slatersville,RI,Rhode Island,782
2878,41.60905,-71.17413,Tiverton,RI,Rhode Island,16287
2879,41.42865,-71.53837,Wakefield,RI,Rhode Island,22325
2881,41.4825,-71.52694,Kingston,RI,Rhode Island,6844
2882,41.4253,-71.46816,Narragansett,RI,Rhode Island,13574
2885,41.72821,-71.26287,Warren,RI,Rhode Island,11166
2886,41.70493,-71.45892,Warwick,RI,Rhode Island,29991
2888,41.74909,-71.41123,Warwick,RI,Rhode Island,18398
2889,41.70602,-71.39106,Warwick,RI,Rhode Island,28433
2891,41.36043,-71.79429,Westerly,RI,Rhode Island,21998
2892,41.50226,-71.60174,West Kingston,RI,Rhode Island,6144
2893,41.69856,-71.51566,West Warwick,RI,Rhode Island,30823
2894,41.44761,-71.69759,Wood River Junction,RI,Rhode Island,555
2895,42.00103,-71.49923,Woonsocket,RI,Rhode Island,43177
2896,41.97285,-71.55027,North Smithfield,RI,Rhode Island,11499
2898,41.52184,-71.67166,Wyoming,RI,Rhode Island,1441
2903,41.81902,-71.41003,Providence,RI,Rhode Island,12450
2904,41.86058,-71.43539,Providence,RI,Rhode Island,31494
2905,41.78769,-71.39886,Providence,RI,Rhode Island,26569
2906,41.83964,-71.38963,Providence,RI,Rhode Island,26299
2907,41.79867,-71.42581,Providence,RI,Rhode Island,31705
2908,41.83877,-71.43926,Providence,RI,Rhode Island,38977
2909,41.81825,-71.45078,Providence,RI,Rhode Island,42021
2910,41.77552,-71.43564,Cranston,RI,Rhode Island,22469
2911,41.85467,-71.47325,North Providence,RI,Rhode Island,16151
2912,41.82783,-71.39959,Providence,RI,Rhode Island,4247
2914,41.81326,-71.36608,East Providence,RI,Rhode Island,21966
2915,41.77725,-71.34906,Riverside,RI,Rhode Island,15912
2916,41.84438,-71.35258,Rumford,RI,Rhode Island,9293
2917,41.90615,-71.52365,Smithfield,RI,Rhode Island,14595
2918,41.84386,-71.43499,Providence,RI,Rhode Island,2934
2919,41.82733,-71.52002,Johnston,RI,Rhode Island,29473
2920,41.76719,-71.4655,Cranston,RI,Rhode Island,37389
2921,41.76292,-71.51571,Cranston,RI,Rhode Island,12384
3031,42.87056,-71.60683,Amherst,NH,New Hampshire,11744
3032,42.99063,-71.34383,Auburn,NH,New Hampshire,5852
3033,42.74643,-71.67054,Brookline,NH,New Hampshire,5591
3034,43.06269,-71.31106,Candia,NH,New Hampshire,4166
3036,42.96719,-71.25083,Chester,NH,New Hampshire,5198
3037,43.1395,-71.2535,Deerfield,NH,New Hampshire,4664
3038,42.88867,-71.27932,Derry,NH,New Hampshire,34371
3042,43.05009,-71.07467,Epping,NH,New Hampshire,7077
3043,42.99581,-71.81514,Francestown,NH,New Hampshire,1542
3044,42.98899,-71.12494,Fremont,NH,New Hampshire,4680
3045,43.01994,-71.57035,Goffstown,NH,New Hampshire,13824
3046,43.10178,-71.60548,Dunbarton,NH,New Hampshire,3006
3047,42.94029,-71.87053,Greenfield,NH,New Hampshire,1789
3048,42.74668,-71.76268,Greenville,NH,New Hampshire,3468
3049,42.7494,-71.58338,Hollis,NH,New Hampshire,8324
3051,42.76394,-71.40716,Hudson,NH,New Hampshire,25314
3052,42.84302,-71.455,Litchfield,NH,New Hampshire,8467
3053,42.87927,-71.38702,Londonderry,NH,New Hampshire,25534
3054,42.85471,-71.51878,Merrimack,NH,New Hampshire,26730
3055,42.81783,-71.67361,Milford,NH,New Hampshire,16041
3057,42.90265,-71.6861,Mont Vernon,NH,New Hampshire,2584
3060,42.74135,-71.45936,Nashua,NH,New Hampshire,31039
3062,42.72212,-71.49556,Nashua,NH,New Hampshire,28562
3063,42.7795,-71.51939,Nashua,NH,New Hampshire,16289
3064,42.77886,-71.47466,Nashua,NH,New Hampshire,14769
3070,42.97702,-71.68664,New Boston,NH,New Hampshire,6051
3071,42.74892,-71.8747,New Ipswich,NH,New Hampshire,5217
3076,42.73354,-71.324,Pelham,NH,New Hampshire,14099
3077,43.03219,-71.19945,Raymond,NH,New Hampshire,10670
3079,42.79023,-71.22024,Salem,NH,New Hampshire,30158
3082,42.90197,-71.77545,Lyndeborough,NH,New Hampshire,1628
3084,42.82856,-71.85495,Temple,NH,New Hampshire,1257
3086,42.82741,-71.76967,Wilton,NH,New Hampshire,4096
3087,42.80758,-71.29945,Windham,NH,New Hampshire,15587
3101,42.98881,-71.4659,Manchester,NH,New Hampshire,3114
3102,43.00797,-71.49134,Manchester,NH,New Hampshire,33924
3103,42.95536,-71.44463,Manchester,NH,New Hampshire,37602
3104,43.00926,-71.4411,Manchester,NH,New Hampshire,34557
3106,43.07097,-71.43651,Hooksett,NH,New Hampshire,14732
